date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:46:36	119836/119836	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2014:16:35%20GMT	https://www.zen.dentist/index.html	D:/Template/Dentist/Dentist/www.zen.dentist/index.html	(from )
19:46:36	354813/354813	---M-Z	200	added ('OK')	text/css	etag:%2232123c620329001db028d686a089924a%22	https://cdn.prod.website-files.com/6230bfc886c8142108c44052/css/zdstudio.webflow.10031b14e.min.css	D:/Template/Dentist/Dentist/cdn.prod.website-files.com/6230bfc886c8142108c44052/css/zdstudio.webflow.10031b14e.min.css	(from https://www.zen.dentist/index.html)
19:46:36	13188/13188	---M--	200	added ('OK')	text/javascript	date:Tue,%2003%20Mar%202020%2019:15:00%20GMT	https://ajax.googleapis.com/ajax/libs/webfont/1.6.26/webfont.js	D:/Template/Dentist/Dentist/ajax.googleapis.com/ajax/libs/webfont/1.6.26/webfont.js	(from https://www.zen.dentist/index.html)
19:46:36	1611/1611	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2008%20Aug%202024%2014:16:36%20GMT	https://fonts.googleapis.com/	D:/Template/Dentist/Dentist/fonts.googleapis.com/index.html	(from https://www.zen.dentist/index.html)
19:46:36	1561/1561	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2008%20Aug%202024%2014:16:36%20GMT	https://fonts.gstatic.com/	D:/Template/Dentist/Dentist/fonts.gstatic.com/index.html	(from https://www.zen.dentist/index.html)
19:46:36	2472/2472	---M--	200	added ('OK')	image/png	etag:%2224dfba5004e7133da4c0e983b637e75e%22	https://cdn.prod.website-files.com/6230bfc886c8142108c44052/6230bfc886c814573cc4413b_Untitled%20favicon.png	D:/Template/Dentist/Dentist/cdn.prod.website-files.com/6230bfc886c8142108c44052/6230bfc886c814573cc4413b_Untitled%20favicon.png	(from https://www.zen.dentist/index.html)
19:46:37	17957/17957	---M--	200	added ('OK')	image/png	etag:%222dc8288a25b73a4392b76134f42c7dd6%22	https://cdn.prod.website-files.com/6230bfc886c8142108c44052/6230bfc886c81436e0c44150_fav%20256.png	D:/Template/Dentist/Dentist/cdn.prod.website-files.com/6230bfc886c8142108c44052/6230bfc886c81436e0c44150_fav%20256.png	(from https://www.zen.dentist/index.html)
19:46:37	1555/1555	---M--	400	error ('Bad%20Request')	text/html	date:Thu,%2008%20Aug%202024%2014:16:37%20GMT	https://www.googletagmanager.com/gtm.js?id=	D:/Template/Dentist/Dentist/www.googletagmanager.com/gtm.55445.delayed	(from https://www.zen.dentist/index.html)
19:46:38	243/243	---MC-	403	error ('Forbidden')	application/xml	date:Thu,%2008%20Aug%202024%2014:16:37%20GMT	https://assets.website-files.com/	D:/Template/Dentist/Dentist/assets.website-files.com/index.html	(from https://www.zen.dentist/index.html)
19:46:38	45739/45739	---MCZ	200	added ('OK')	application/javascript	etag:%221dae4bcd9353b2b%22	https://app.visitortracking.com/assets/js/tracer.js	D:/Template/Dentist/Dentist/app.visitortracking.com/assets/js/tracer.js	(from https://www.zen.dentist/index.html)
19:46:38	58/58	---MC-	302	error ('Found')	text/plain	date:Thu,%2008%20Aug%202024%2014:16:38%20GMT	https://unpkg.com/swiper/swiper-bundle.min.css	D:/Template/Dentist/Dentist/unpkg.com/swiper/swiper-bundle.min.7.delayed	(from https://www.zen.dentist/index.html)
19:46:38	18432/18432	---MCZ	200	added ('OK')	text/css	etag:W/%224800-CeMRJufOBbvciWkfHojyTYu0jdA%22	https://unpkg.com/swiper@11.1.9/swiper-bundle.min.css	D:/Template/Dentist/Dentist/unpkg.com/swiper@11.1.9/swiper-bundle.min.css	(from https://www.zen.dentist/index.html)
19:46:38	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Thu,%2008%20Aug%202024%2014:16:38%20GMT	https://www.zen.dentist/	D:/Template/Dentist/Dentist/www.zen.dentist/index.html	(from https://www.zen.dentist/index.html)
19:46:39	1029/1029	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22f4ff11bfbf4421371d63bc1cf9b69f67%22	https://cdn.prod.website-files.com/6230bfc886c8142108c44052/6230bfc886c8143e0fc440f2_Close.svg	D:/Template/Dentist/Dentist/cdn.prod.website-files.com/6230bfc886c8142108c44052/6230bfc886c8143e0fc440f2_Close.svg	(from https://www.zen.dentist/index.html)
19:46:39	50449/50449	---M--	200	added ('OK')	image/png	etag:%222b6a0239ea1366856b232cc83dc41b01%22	https://cdn.prod.website-files.com/6230bfc886c8142108c44052/65006e189db2c329b4eb2027_222.png	D:/Template/Dentist/Dentist/cdn.prod.website-files.com/6230bfc886c8142108c44052/65006e189db2c329b4eb2027_222.png	(from https://www.zen.dentist/index.html)
19:46:39	66262/66262	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2014:16:39%20GMT	https://www.zen.dentist/our-story	D:/Template/Dentist/Dentist/www.zen.dentist/our-story.html	(from https://www.zen.dentist/index.html)
19:46:39	70830/70830	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2014:16:39%20GMT	https://www.zen.dentist/general-dentistry	D:/Template/Dentist/Dentist/www.zen.dentist/general-dentistry.html	(from https://www.zen.dentist/index.html)
19:46:40	72104/72104	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2014:16:40%20GMT	https://www.zen.dentist/invisalign-in-san-francisco-and-mountain-view	D:/Template/Dentist/Dentist/www.zen.dentist/invisalign-in-san-francisco-and-mountain-view.html	(from https://www.zen.dentist/index.html)
19:46:40	166/166	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2008%20Aug%202024%2014:16:40%20GMT	https://www.zen.dentist/general-dentistry/	D:/Template/Dentist/Dentist/www.zen.dentist/general-dentistry/index.html	(from https://www.zen.dentist/index.html)
19:46:40	42126/42126	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2014:16:40%20GMT	https://www.zen.dentist/teeth-whitening-services	D:/Template/Dentist/Dentist/www.zen.dentist/teeth-whitening-services.html	(from https://www.zen.dentist/index.html)
19:46:40	41101/41101	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2014:16:40%20GMT	https://www.zen.dentist/implants	D:/Template/Dentist/Dentist/www.zen.dentist/implants.html	(from https://www.zen.dentist/index.html)
19:46:41	42318/42318	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2014:16:40%20GMT	https://www.zen.dentist/porcelain-veneers	D:/Template/Dentist/Dentist/www.zen.dentist/porcelain-veneers.html	(from https://www.zen.dentist/index.html)
19:46:41	103000/103000	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2014:16:41%20GMT	https://www.zen.dentist/patients	D:/Template/Dentist/Dentist/www.zen.dentist/patients.html	(from https://www.zen.dentist/index.html)
19:46:41	95599/95599	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2014:16:41%20GMT	https://www.zen.dentist/san-francisco-dental-studio	D:/Template/Dentist/Dentist/www.zen.dentist/san-francisco-dental-studio.html	(from https://www.zen.dentist/index.html)
19:46:41	109812/109812	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2014:16:41%20GMT	https://www.zen.dentist/mountain-view-dental-studio	D:/Template/Dentist/Dentist/www.zen.dentist/mountain-view-dental-studio.html	(from https://www.zen.dentist/index.html)
19:46:41	35648/35648	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2014:16:41%20GMT	https://www.zen.dentist/contact	D:/Template/Dentist/Dentist/www.zen.dentist/contact.html	(from https://www.zen.dentist/index.html)
